Model,Model Type,Metric,Sample,Noise,Experiment,Dimension,Separability,Dependence,K,L,Avg Value,Std Value
"(2,1)-Isolated Two-layer MoM",isomom,em_iters,training,no noise,2d-low-weak,2,low,weak,2,1,27.52,0.9154123649917548
"(2,1)-Isolated Two-layer MoM",isomom,em_iters,training,no noise,3d-high-ind,3,high,ind,2,1,19.68,0.5663992238766579
"(2,1)-Isolated Two-layer MoM",isomom,em_iters,training,no noise,3d-high-strong,3,high,strong,2,1,19.75,0.6256309946079568
"(2,1)-Isolated Two-layer MoM",isomom,em_iters,training,no noise,3d-high-weak,3,high,weak,2,1,19.76,0.7264136340107942
"(2,1)-Isolated Two-layer MoM",isomom,em_iters,training,no noise,3d-low-ind,3,low,ind,2,1,27.59,1.035676717236736
"(2,1)-Isolated Two-layer MoM",isomom,em_iters,training,no noise,3d-low-strong,3,low,strong,2,1,27.33,1.082971967701973
"(2,1)-Isolated Two-layer MoM",isomom,em_iters,training,no noise,3d-low-weak,3,low,weak,2,1,27.42,1.199157953724111
"(2,1)-Isolated Two-layer MoM",isomom,em_iters,training,with noise,2d-high-ind,2,high,ind,2,1,21.17,0.7114503609961949
"(2,1)-Isolated Two-layer MoM",isomom,em_iters,training,with noise,2d-high-strong,2,high,strong,2,1,21.16,0.7208300490378851
"(2,1)-Isolated Two-layer MoM",isomom,em_iters,training,with noise,2d-high-weak,2,high,weak,2,1,21.16,0.6922368952836304
"(2,1)-Isolated Two-layer MoM",isomom,em_iters,training,with noise,2d-low-ind,2,low,ind,2,1,27.47,1.039181884897437
"(2,1)-Isolated Two-layer MoM",isomom,em_iters,training,with noise,2d-low-strong,2,low,strong,2,1,27.53,0.9369518599580171
"(2,1)-Isolated Two-layer MoM",isomom,em_iters,training,with noise,2d-low-weak,2,low,weak,2,1,27.51,0.9691712590109808
"(2,1)-Isolated Two-layer MoM",isomom,em_iters,training,with noise,3d-high-ind,3,high,ind,2,1,19.83,0.5135536717202732
"(2,1)-Isolated Two-layer MoM",isomom,em_iters,training,with noise,3d-high-strong,3,high,strong,2,1,19.93,0.65528157260367
"(2,1)-Isolated Two-layer MoM",isomom,em_iters,training,with noise,3d-high-weak,3,high,weak,2,1,19.95,0.6723244767373877
"(2,1)-Isolated Two-layer MoM",isomom,em_iters,training,with noise,3d-low-ind,3,low,ind,2,1,27.53,0.9995453511926858
"(2,1)-Isolated Two-layer MoM",isomom,em_iters,training,with noise,3d-low-strong,3,low,strong,2,1,27.36,1.000201999800061
"(2,1)-Isolated Two-layer MoM",isomom,em_iters,training,with noise,3d-low-weak,3,low,weak,2,1,27.4,1.044465935734187
"(2,1)-Isolated Two-layer MoM",isomom,gmpd,in sample,no noise,2d-high-ind,2,high,ind,2,1,0.0206523,0.0002933603809844014
"(2,1)-Isolated Two-layer MoM",isomom,gmpd,in sample,no noise,2d-high-strong,2,high,strong,2,1,0.0196797,0.000300442283403261
"(2,1)-Isolated Two-layer MoM",isomom,gmpd,in sample,no noise,2d-high-weak,2,high,weak,2,1,0.0200449,0.0002805567876760623
"(2,1)-Isolated Two-layer MoM",isomom,gmpd,in sample,no noise,2d-low-ind,2,low,ind,2,1,0.0322705,0.0004834563584286078
"(2,1)-Isolated Two-layer MoM",isomom,gmpd,in sample,no noise,2d-low-strong,2,low,strong,2,1,0.0336836,0.0005585488412670879
"(2,1)-Isolated Two-layer MoM",isomom,gmpd,in sample,no noise,2d-low-weak,2,low,weak,2,1,0.032441,0.000476850992121091
"(2,1)-Isolated Two-layer MoM",isomom,gmpd,in sample,no noise,3d-high-ind,3,high,ind,2,1,0.0036264,5.556904886642556e-05
"(2,1)-Isolated Two-layer MoM",isomom,gmpd,in sample,no noise,3d-high-strong,3,high,strong,2,1,0.0033539,6.351481176175616e-05
"(2,1)-Isolated Two-layer MoM",isomom,gmpd,in sample,no noise,3d-high-weak,3,high,weak,2,1,0.0034909,5.234105328120424e-05
"(2,1)-Isolated Two-layer MoM",isomom,gmpd,in sample,no noise,3d-low-ind,3,low,ind,2,1,0.006185199999999999,9.853963977030063e-05
"(2,1)-Isolated Two-layer MoM",isomom,gmpd,in sample,no noise,3d-low-strong,3,low,strong,2,1,0.0065913,0.0001397808891433195
"(2,1)-Isolated Two-layer MoM",isomom,gmpd,in sample,no noise,3d-low-weak,3,low,weak,2,1,0.0062316,0.0001016104663343637
"(2,1)-Isolated Two-layer MoM",isomom,gmpd,in sample,with noise,2d-high-ind,2,high,ind,2,1,0.0199557,0.0002823968659510764
"(2,1)-Isolated Two-layer MoM",isomom,gmpd,in sample,with noise,2d-high-strong,2,high,strong,2,1,0.019048,0.000299427062331657
"(2,1)-Isolated Two-layer MoM",isomom,gmpd,in sample,with noise,2d-high-weak,2,high,weak,2,1,0.0193852,0.0002766811971357734
"(2,1)-Isolated Two-layer MoM",isomom,gmpd,in sample,with noise,2d-low-ind,2,low,ind,2,1,0.0312841,0.0004673546768134383
"(2,1)-Isolated Two-layer MoM",isomom,gmpd,in sample,with noise,2d-low-strong,2,low,strong,2,1,0.0325645,0.0005550618766125876
"(2,1)-Isolated Two-layer MoM",isomom,gmpd,in sample,with noise,2d-low-weak,2,low,weak,2,1,0.0314257,0.0004676661482966531
"(2,1)-Isolated Two-layer MoM",isomom,gmpd,in sample,with noise,3d-high-ind,3,high,ind,2,1,0.0034068,5.306523524793976e-05
"(2,1)-Isolated Two-layer MoM",isomom,gmpd,in sample,with noise,3d-high-strong,3,high,strong,2,1,0.0031593,6.140205307000837e-05
"(2,1)-Isolated Two-layer MoM",isomom,gmpd,in sample,with noise,3d-high-weak,3,high,weak,2,1,0.0032837,5.151551693275034e-05
"(2,1)-Isolated Two-layer MoM",isomom,gmpd,in sample,with noise,3d-low-ind,3,low,ind,2,1,0.0058674,9.623855041436674e-05
"(2,1)-Isolated Two-layer MoM",isomom,gmpd,in sample,with noise,3d-low-strong,3,low,strong,2,1,0.006228500000000001,0.0001341292532062136
"(2,1)-Isolated Two-layer MoM",isomom,gmpd,in sample,with noise,3d-low-weak,3,low,weak,2,1,0.005908,9.825754655264635e-05
"(2,1)-Isolated Two-layer MoM",isomom,gmpd,out of sample,no noise,2d-high-ind,2,high,ind,2,1,0.0205399,0.0004950390148893577
"(2,1)-Isolated Two-layer MoM",isomom,gmpd,out of sample,no noise,2d-high-strong,2,high,strong,2,1,0.0196736,0.000494369346243323
"(2,1)-Isolated Two-layer MoM",isomom,gmpd,out of sample,no noise,2d-high-weak,2,high,weak,2,1,0.0199975,0.0005346354842414608
"(2,1)-Isolated Two-layer MoM",isomom,gmpd,out of sample,no noise,2d-low-ind,2,low,ind,2,1,0.0321731,0.0008482122554543943
"(2,1)-Isolated Two-layer MoM",isomom,gmpd,out of sample,no noise,2d-low-strong,2,low,strong,2,1,0.0337197,0.0009262910237101833
"(2,1)-Isolated Two-layer MoM",isomom,gmpd,out of sample,no noise,2d-low-weak,2,low,weak,2,1,0.0323857,0.000897000900870013
"(2,1)-Isolated Two-layer MoM",isomom,gmpd,out of sample,no noise,3d-high-ind,3,high,ind,2,1,0.003623,0.0001331248369847723
"(2,1)-Isolated Two-layer MoM",isomom,gmpd,out of sample,no noise,3d-high-strong,3,high,strong,2,1,0.0033583,0.000136670768600674
"(2,1)-Isolated Two-layer MoM",isomom,gmpd,out of sample,no noise,3d-high-weak,3,high,weak,2,1,0.0034863,0.0001278150099467069
"(2,1)-Isolated Two-layer MoM",isomom,gmpd,out of sample,no noise,3d-low-ind,3,low,ind,2,1,0.0061949,0.0002419679209057984
"(2,1)-Isolated Two-layer MoM",isomom,gmpd,out of sample,no noise,3d-low-strong,3,low,strong,2,1,0.006608800000000001,0.0002998258080144455
"(2,1)-Isolated Two-layer MoM",isomom,gmpd,out of sample,no noise,3d-low-weak,3,low,weak,2,1,0.006237599999999999,0.0002510950562490772
"(2,1)-Isolated Two-layer MoM",isomom,gmpd,out of sample,with noise,2d-high-ind,2,high,ind,2,1,0.0198376,0.0004734722800756142
"(2,1)-Isolated Two-layer MoM",isomom,gmpd,out of sample,with noise,2d-high-strong,2,high,strong,2,1,0.0190509,0.0004786346216166371
"(2,1)-Isolated Two-layer MoM",isomom,gmpd,out of sample,with noise,2d-high-weak,2,high,weak,2,1,0.0193416,0.000517916806236115
"(2,1)-Isolated Two-layer MoM",isomom,gmpd,out of sample,with noise,2d-low-ind,2,low,ind,2,1,0.0311741,0.0008268036237966258
"(2,1)-Isolated Two-layer MoM",isomom,gmpd,out of sample,with noise,2d-low-strong,2,low,strong,2,1,0.0326114,0.000888089562323008
"(2,1)-Isolated Two-layer MoM",isomom,gmpd,out of sample,with noise,2d-low-weak,2,low,weak,2,1,0.0313764,0.0008644371322170019
"(2,1)-Isolated Two-layer MoM",isomom,gmpd,out of sample,with noise,3d-high-ind,3,high,ind,2,1,0.0034022,0.0001237183180544507
"(2,1)-Isolated Two-layer MoM",isomom,gmpd,out of sample,with noise,3d-high-strong,3,high,strong,2,1,0.0031647,0.0001279634970046401
"(2,1)-Isolated Two-layer MoM",isomom,gmpd,out of sample,with noise,3d-high-weak,3,high,weak,2,1,0.0032787,0.0001175993454939528
"(2,1)-Isolated Two-layer MoM",isomom,gmpd,out of sample,with noise,3d-low-ind,3,low,ind,2,1,0.0058731,0.0002245385616248702
"(2,1)-Isolated Two-layer MoM",isomom,gmpd,out of sample,with noise,3d-low-strong,3,low,strong,2,1,0.006246699999999999,0.0002821098539522674
"(2,1)-Isolated Two-layer MoM",isomom,gmpd,out of sample,with noise,3d-low-weak,3,low,weak,2,1,0.0059124,0.0002339477624504145
"(2,1)-Isolated Two-layer MoM",isomom,training_time,training,no noise,2d-high-ind,2,high,ind,2,1,275.7494,68.7697819006769
"(2,1)-Isolated Two-layer MoM",isomom,training_time,training,no noise,2d-high-strong,2,high,strong,2,1,289.0814,71.11783634577931
"(2,1)-Isolated Two-layer MoM",isomom,training_time,training,no noise,2d-high-weak,2,high,weak,2,1,319.6835,68.62125548099421
"(2,1)-Isolated Two-layer MoM",isomom,training_time,training,no noise,2d-low-ind,2,low,ind,2,1,323.1528,61.00466390648697
"(2,1)-Isolated Two-layer MoM",isomom,training_time,training,no noise,2d-low-strong,2,low,strong,2,1,333.2093,58.95422264937362
"(2,1)-Isolated Two-layer MoM",isomom,training_time,training,no noise,2d-low-weak,2,low,weak,2,1,313.4717,65.31005560974111
"(2,1)-Isolated Two-layer MoM",isomom,training_time,training,no noise,3d-high-ind,3,high,ind,2,1,283.4558,63.54656128280022
"(2,1)-Isolated Two-layer MoM",isomom,training_time,training,no noise,3d-high-strong,3,high,strong,2,1,296.3714,72.53780811481009
"(2,1)-Isolated Two-layer MoM",isomom,training_time,training,no noise,3d-high-weak,3,high,weak,2,1,291.2067,63.46874412590177
"(2,1)-Isolated Two-layer MoM",isomom,training_time,training,no noise,3d-low-ind,3,low,ind,2,1,338.912,64.50803735061459
"(2,1)-Isolated Two-layer MoM",isomom,training_time,training,no noise,3d-low-strong,3,low,strong,2,1,328.3819999999999,66.45856652566668
"(2,1)-Isolated Two-layer MoM",isomom,training_time,training,no noise,3d-low-weak,3,low,weak,2,1,336.6861,57.31325314136745
"(2,1)-Isolated Two-layer MoM",isomom,training_time,training,with noise,2d-high-ind,2,high,ind,2,1,303.7505,64.13960243685315
"(2,1)-Isolated Two-layer MoM",isomom,training_time,training,with noise,2d-high-strong,2,high,strong,2,1,286.1745,63.98815738561364
"(2,1)-Isolated Two-layer MoM",isomom,training_time,training,with noise,2d-high-weak,2,high,weak,2,1,324.3602,63.19079334520148
"(2,1)-Isolated Two-layer MoM",isomom,training_time,training,with noise,2d-low-ind,2,low,ind,2,1,317.9726,69.9818822385949
"(2,1)-Isolated Two-layer MoM",isomom,training_time,training,with noise,2d-low-strong,2,low,strong,2,1,317.6189,65.04965843426189
"(2,1)-Isolated Two-layer MoM",isomom,training_time,training,with noise,2d-low-weak,2,low,weak,2,1,326.1754,72.24811082665208
"(2,1)-Isolated Two-layer MoM",isomom,training_time,training,with noise,3d-high-ind,3,high,ind,2,1,299.5285,65.63053858301767
"(2,1)-Isolated Two-layer MoM",isomom,training_time,training,with noise,3d-high-strong,3,high,strong,2,1,306.3454,67.51314639536525
"(2,1)-Isolated Two-layer MoM",isomom,training_time,training,with noise,3d-high-weak,3,high,weak,2,1,284.6605,67.96471256683816
"(2,1)-Isolated Two-layer MoM",isomom,training_time,training,with noise,3d-low-ind,3,low,ind,2,1,323.5859,61.78211288811018
"(2,1)-Isolated Two-layer MoM",isomom,training_time,training,with noise,3d-low-strong,3,low,strong,2,1,334.0082,65.44020091440102
"(2,1)-Isolated Two-layer MoM",isomom,training_time,training,with noise,3d-low-weak,3,low,weak,2,1,338.4406,60.19781973332972
"(2,1)-Two-layer MoM",mom,aic,in sample,no noise,2d-high-ind,2,high,ind,2,1,61915.8458418,225.9871913796162
"(2,1)-Two-layer MoM",mom,aic,in sample,no noise,2d-high-strong,2,high,strong,2,1,62464.6712843,230.2639414176849
"(2,1)-Two-layer MoM",mom,aic,in sample,no noise,2d-high-weak,2,high,weak,2,1,62506.0757666,224.4960204381606
"(2,1)-Two-layer MoM",mom,aic,in sample,no noise,2d-low-ind,2,low,ind,2,1,54965.1507791,240.0355963878529
"(2,1)-Two-layer MoM",mom,aic,in sample,no noise,2d-low-strong,2,low,strong,2,1,51558.3483179,284.7570903430914
"(2,1)-Two-layer MoM",mom,aic,in sample,no noise,2d-low-weak,2,low,weak,2,1,54710.1590938,248.7155333716918
"(2,1)-Two-layer MoM",mom,aic,in sample,no noise,3d-high-ind,3,high,ind,2,1,89662.24634649999,244.7421016521625
"(2,1)-Two-layer MoM",mom,aic,in sample,no noise,3d-high-strong,3,high,strong,2,1,89894.1203542,301.6463197389955
"(2,1)-Two-layer MoM",mom,aic,in sample,no noise,3d-high-weak,3,high,weak,2,1,90357.66285460001,246.0009334161483
"(2,1)-Two-layer MoM",mom,aic,in sample,no noise,3d-low-ind,3,low,ind,2,1,81393.610618,257.4702882197366
"(2,1)-Two-layer MoM",mom,aic,in sample,no noise,3d-low-strong,3,low,strong,2,1,77901.5735951,321.9217215458008
"(2,1)-Two-layer MoM",mom,aic,in sample,no noise,3d-low-weak,3,low,weak,2,1,81017.3775587,281.5369152577222
"(2,1)-Two-layer MoM",mom,aic,in sample,with noise,2d-high-ind,2,high,ind,2,1,62461.7800748,225.5829010861212
"(2,1)-Two-layer MoM",mom,aic,in sample,with noise,2d-high-strong,2,high,strong,2,1,62999.86546849999,236.1128372832405
"(2,1)-Two-layer MoM",mom,aic,in sample,with noise,2d-high-weak,2,high,weak,2,1,63040.7257794,227.7985182333128
"(2,1)-Two-layer MoM",mom,aic,in sample,with noise,2d-low-ind,2,low,ind,2,1,55462.19035229999,239.2710404963078
"(2,1)-Two-layer MoM",mom,aic,in sample,with noise,2d-low-strong,2,low,strong,2,1,52206.40360999999,293.742094621919
"(2,1)-Two-layer MoM",mom,aic,in sample,with noise,2d-low-weak,2,low,weak,2,1,55228.7093339,250.1341563286968
"(2,1)-Two-layer MoM",mom,aic,in sample,with noise,3d-high-ind,3,high,ind,2,1,90659.6276922,250.1003640670906
"(2,1)-Two-layer MoM",mom,aic,in sample,with noise,3d-high-strong,3,high,strong,2,1,90903.3748532,312.4692521804442
"(2,1)-Two-layer MoM",mom,aic,in sample,with noise,3d-high-weak,3,high,weak,2,1,91335.2401734,254.0270118562957
"(2,1)-Two-layer MoM",mom,aic,in sample,with noise,3d-low-ind,3,low,ind,2,1,82243.97888329999,270.2245701058541
"(2,1)-Two-layer MoM",mom,aic,in sample,with noise,3d-low-strong,3,low,strong,2,1,78903.0370464,329.7700937765168
"(2,1)-Two-layer MoM",mom,aic,in sample,with noise,3d-low-weak,3,low,weak,2,1,81879.24389859999,290.3943638550254
"(2,1)-Two-layer MoM",mom,aic,out of sample,no noise,2d-high-ind,2,high,ind,2,1,15525.6193169,96.70869612874858
"(2,1)-Two-layer MoM",mom,aic,out of sample,no noise,2d-high-strong,2,high,strong,2,1,15642.2479765,101.45625572686
"(2,1)-Two-layer MoM",mom,aic,out of sample,no noise,2d-high-weak,2,high,weak,2,1,15660.0843877,107.0739659945313
"(2,1)-Two-layer MoM",mom,aic,out of sample,no noise,2d-low-ind,2,low,ind,2,1,13777.7234661,104.9102479905021
"(2,1)-Two-layer MoM",mom,aic,out of sample,no noise,2d-low-strong,2,low,strong,2,1,12904.7814806,118.0870470300411
"(2,1)-Two-layer MoM",mom,aic,out of sample,no noise,2d-low-weak,2,low,weak,2,1,13712.3622177,108.4303569026403
"(2,1)-Two-layer MoM",mom,aic,out of sample,no noise,3d-high-ind,3,high,ind,2,1,22458.3449288,147.6281498924674
"(2,1)-Two-layer MoM",mom,aic,out of sample,no noise,3d-high-strong,3,high,strong,2,1,22509.7674383,155.743246357106
"(2,1)-Two-layer MoM",mom,aic,out of sample,no noise,3d-high-weak,3,high,weak,2,1,22634.6000523,148.5136888316253
"(2,1)-Two-layer MoM",mom,aic,out of sample,no noise,3d-low-ind,3,low,ind,2,1,20385.0340904,155.2916692671596
"(2,1)-Two-layer MoM",mom,aic,out of sample,no noise,3d-low-strong,3,low,strong,2,1,19501.1416931,182.0920119542319
"(2,1)-Two-layer MoM",mom,aic,out of sample,no noise,3d-low-weak,3,low,weak,2,1,20295.876384,161.9017936674498
"(2,1)-Two-layer MoM",mom,aic,out of sample,with noise,2d-high-ind,2,high,ind,2,1,15663.7111288,94.91795157488363
"(2,1)-Two-layer MoM",mom,aic,out of sample,with noise,2d-high-strong,2,high,strong,2,1,15775.9388023,102.2825397343095
"(2,1)-Two-layer MoM",mom,aic,out of sample,with noise,2d-high-weak,2,high,weak,2,1,15793.0016602,107.4716037459583
"(2,1)-Two-layer MoM",mom,aic,out of sample,with noise,2d-low-ind,2,low,ind,2,1,13903.8957409,105.5611488070166
"(2,1)-Two-layer MoM",mom,aic,out of sample,with noise,2d-low-strong,2,low,strong,2,1,13063.9501105,119.0030958500279
"(2,1)-Two-layer MoM",mom,aic,out of sample,with noise,2d-low-weak,2,low,weak,2,1,13842.3666727,108.9103481105186
"(2,1)-Two-layer MoM",mom,aic,out of sample,with noise,3d-high-ind,3,high,ind,2,1,22709.8052061,145.248239829221
"(2,1)-Two-layer MoM",mom,aic,out of sample,with noise,3d-high-strong,3,high,strong,2,1,22760.2820354,154.1643883852916
"(2,1)-Two-layer MoM",mom,aic,out of sample,with noise,3d-high-weak,3,high,weak,2,1,22880.8583853,145.3395853900587
"(2,1)-Two-layer MoM",mom,aic,out of sample,with noise,3d-low-ind,3,low,ind,2,1,20599.541666,152.0076751103113
"(2,1)-Two-layer MoM",mom,aic,out of sample,with noise,3d-low-strong,3,low,strong,2,1,19749.7362348,179.4798843713722
"(2,1)-Two-layer MoM",mom,aic,out of sample,with noise,3d-low-weak,3,low,weak,2,1,20511.8372578,162.3323342254602
"(2,1)-Two-layer MoM",mom,ari,in sample,no noise,2d-high-ind,2,high,ind,2,1,0.3308607,0.007919617664350651
"(2,1)-Two-layer MoM",mom,ari,in sample,no noise,2d-high-strong,2,high,strong,2,1,0.0385076,0.07598963249488097
"(2,1)-Two-layer MoM",mom,ari,in sample,no noise,2d-high-weak,2,high,weak,2,1,0.3471521,0.007628519495083482
"(2,1)-Two-layer MoM",mom,ari,in sample,no noise,2d-low-ind,2,low,ind,2,1,0.0047931,0.002350921459145478
"(2,1)-Two-layer MoM",mom,ari,in sample,no noise,2d-low-strong,2,low,strong,2,1,-3e-07,0.0001821391132229884
"(2,1)-Two-layer MoM",mom,ari,in sample,no noise,2d-low-weak,2,low,weak,2,1,0.0029804,0.001413176034700032
"(2,1)-Two-layer MoM",mom,ari,in sample,no noise,3d-high-ind,3,high,ind,2,1,0.3582038,0.007427914831732701
"(2,1)-Two-layer MoM",mom,ari,in sample,no noise,3d-high-strong,3,high,strong,2,1,0.0009000999999999999,0.001197777820411911
"(2,1)-Two-layer MoM",mom,ari,in sample,no noise,3d-high-weak,3,high,weak,2,1,0.3802137,0.007553677631966882
"(2,1)-Two-layer MoM",mom,ari,in sample,no noise,3d-low-ind,3,low,ind,2,1,0.0115849,0.01331538917489038
"(2,1)-Two-layer MoM",mom,ari,in sample,no noise,3d-low-strong,3,low,strong,2,1,0.0002284,0.0003400942234265099
"(2,1)-Two-layer MoM",mom,ari,in sample,no noise,3d-low-weak,3,low,weak,2,1,0.0009410999999999999,0.00126294260768375
"(2,1)-Two-layer MoM",mom,ari,in sample,with noise,2d-high-ind,2,high,ind,2,1,0.3255928,0.007936934639692285
"(2,1)-Two-layer MoM",mom,ari,in sample,with noise,2d-high-strong,2,high,strong,2,1,0.0361135,0.0710113216520984
"(2,1)-Two-layer MoM",mom,ari,in sample,with noise,2d-high-weak,2,high,weak,2,1,0.3408028,0.008075441018072234
"(2,1)-Two-layer MoM",mom,ari,in sample,with noise,2d-low-ind,2,low,ind,2,1,0.0048267,0.00248065202205901
"(2,1)-Two-layer MoM",mom,ari,in sample,with noise,2d-low-strong,2,low,strong,2,1,-8.500000000000002e-06,0.000201841897323503
"(2,1)-Two-layer MoM",mom,ari,in sample,with noise,2d-low-weak,2,low,weak,2,1,0.0028617,0.001342141402928375
"(2,1)-Two-layer MoM",mom,ari,in sample,with noise,3d-high-ind,3,high,ind,2,1,0.3541101,0.007275474158590853
"(2,1)-Two-layer MoM",mom,ari,in sample,with noise,3d-high-strong,3,high,strong,2,1,0.0008996,0.001206259700332588
"(2,1)-Two-layer MoM",mom,ari,in sample,with noise,3d-high-weak,3,high,weak,2,1,0.3767496,0.007595406761904714
"(2,1)-Two-layer MoM",mom,ari,in sample,with noise,3d-low-ind,3,low,ind,2,1,0.010008,0.01094139595547777
"(2,1)-Two-layer MoM",mom,ari,in sample,with noise,3d-low-strong,3,low,strong,2,1,0.0002273,0.0003578918492471933
"(2,1)-Two-layer MoM",mom,ari,in sample,with noise,3d-low-weak,3,low,weak,2,1,0.0009228,0.001221193388832945
"(2,1)-Two-layer MoM",mom,ari,out of sample,no noise,2d-high-ind,2,high,ind,2,1,0.3326903,0.01334817624246849
"(2,1)-Two-layer MoM",mom,ari,out of sample,no noise,2d-high-strong,2,high,strong,2,1,0.0384361,0.07709510825570969
"(2,1)-Two-layer MoM",mom,ari,out of sample,no noise,2d-high-weak,2,high,weak,2,1,0.3493496,0.01437337851513673
"(2,1)-Two-layer MoM",mom,ari,out of sample,no noise,2d-low-ind,2,low,ind,2,1,0.0046542,0.003307105353353869
"(2,1)-Two-layer MoM",mom,ari,out of sample,no noise,2d-low-strong,2,low,strong,2,1,9.65e-05,0.0007917712849534061
"(2,1)-Two-layer MoM",mom,ari,out of sample,no noise,2d-low-weak,2,low,weak,2,1,0.0030726,0.002217114158522107
"(2,1)-Two-layer MoM",mom,ari,out of sample,no noise,3d-high-ind,3,high,ind,2,1,0.3612185,0.01481589143930983
"(2,1)-Two-layer MoM",mom,ari,out of sample,no noise,3d-high-strong,3,high,strong,2,1,0.0004993,0.001022503616846731
