Model,Model Type,Metric,Sample,Noise,Experiment,Dimension,Separability,Dependence,K,L,Avg Value,Std Value
"(2,1)-Isolated Two-layer MoM",isomom,em_iters,training,no noise,2d-low-ind,2,low,ind,2,1,27.54,1.048519880304584
"(2,1)-Isolated Two-layer MoM",isomom,em_iters,training,no noise,2d-low-strong,2,low,strong,2,1,27.54,1.0092501466860715
"(2,1)-Isolated Two-layer MoM",isomom,em_iters,training,no noise,2d-low-weak,2,low,weak,2,1,27.52,0.9154123649917548
"(2,1)-Isolated Two-layer MoM",isomom,em_iters,training,no noise,3d-high-ind,3,high,ind,2,1,19.68,0.5663992238766579
"(2,1)-Isolated Two-layer MoM",isomom,em_iters,training,no noise,3d-high-strong,3,high,strong,2,1,19.75,0.6256309946079568
"(2,1)-Isolated Two-layer MoM",isomom,em_iters,training,no noise,3d-high-weak,3,high,weak,2,1,19.76,0.7264136340107942
"(2,1)-Isolated Two-layer MoM",isomom,em_iters,training,no noise,3d-low-ind,3,low,ind,2,1,27.59,1.0356767172367363
"(2,1)-Isolated Two-layer MoM",isomom,em_iters,training,no noise,3d-low-strong,3,low,strong,2,1,27.33,1.082971967701973
"(2,1)-Isolated Two-layer MoM",isomom,em_iters,training,no noise,3d-low-weak,3,low,weak,2,1,27.42,1.1991579537241113
"(2,1)-Isolated Two-layer MoM",isomom,em_iters,training,with noise,2d-high-ind,2,high,ind,2,1,21.17,0.7114503609961949
"(2,1)-Isolated Two-layer MoM",isomom,em_iters,training,with noise,2d-high-strong,2,high,strong,2,1,21.16,0.7208300490378851
"(2,1)-Isolated Two-layer MoM",isomom,em_iters,training,with noise,2d-high-weak,2,high,weak,2,1,21.16,0.6922368952836304
"(2,1)-Isolated Two-layer MoM",isomom,em_iters,training,with noise,2d-low-ind,2,low,ind,2,1,27.47,1.0391818848974366
"(2,1)-Isolated Two-layer MoM",isomom,em_iters,training,with noise,2d-low-strong,2,low,strong,2,1,27.53,0.9369518599580171
"(2,1)-Isolated Two-layer MoM",isomom,em_iters,training,with noise,2d-low-weak,2,low,weak,2,1,27.51,0.9691712590109808
"(2,1)-Isolated Two-layer MoM",isomom,em_iters,training,with noise,3d-high-ind,3,high,ind,2,1,19.83,0.5135536717202732
"(2,1)-Isolated Two-layer MoM",isomom,em_iters,training,with noise,3d-high-strong,3,high,strong,2,1,19.93,0.65528157260367
"(2,1)-Isolated Two-layer MoM",isomom,em_iters,training,with noise,3d-high-weak,3,high,weak,2,1,19.95,0.6723244767373877
"(2,1)-Isolated Two-layer MoM",isomom,em_iters,training,with noise,3d-low-ind,3,low,ind,2,1,27.53,0.9995453511926858
"(2,1)-Isolated Two-layer MoM",isomom,em_iters,training,with noise,3d-low-strong,3,low,strong,2,1,27.36,1.0002019998000606
"(2,1)-Isolated Two-layer MoM",isomom,em_iters,training,with noise,3d-low-weak,3,low,weak,2,1,27.4,1.0444659357341868
"(2,1)-Isolated Two-layer MoM",isomom,gmpd,in sample,no noise,2d-high-ind,2,high,ind,2,1,0.020652300000000002,0.0002933603809844014
"(2,1)-Isolated Two-layer MoM",isomom,gmpd,in sample,no noise,2d-high-strong,2,high,strong,2,1,0.0196797,0.000300442283403261
"(2,1)-Isolated Two-layer MoM",isomom,gmpd,in sample,no noise,2d-high-weak,2,high,weak,2,1,0.0200449,0.0002805567876760623
"(2,1)-Isolated Two-layer MoM",isomom,gmpd,in sample,no noise,2d-low-ind,2,low,ind,2,1,0.0322705,0.00048345635842860776
"(2,1)-Isolated Two-layer MoM",isomom,gmpd,in sample,no noise,2d-low-strong,2,low,strong,2,1,0.0336836,0.0005585488412670879
"(2,1)-Isolated Two-layer MoM",isomom,gmpd,in sample,no noise,2d-low-weak,2,low,weak,2,1,0.032441,0.000476850992121091
"(2,1)-Isolated Two-layer MoM",isomom,gmpd,in sample,no noise,3d-high-ind,3,high,ind,2,1,0.0036264,5.5569048866425564e-05
"(2,1)-Isolated Two-layer MoM",isomom,gmpd,in sample,no noise,3d-high-strong,3,high,strong,2,1,0.0033539000000000004,6.351481176175616e-05
"(2,1)-Isolated Two-layer MoM",isomom,gmpd,in sample,no noise,3d-high-weak,3,high,weak,2,1,0.0034909,5.234105328120424e-05
"(2,1)-Isolated Two-layer MoM",isomom,gmpd,in sample,no noise,3d-low-ind,3,low,ind,2,1,0.006185199999999999,9.853963977030063e-05
"(2,1)-Isolated Two-layer MoM",isomom,gmpd,in sample,no noise,3d-low-strong,3,low,strong,2,1,0.0065913,0.00013978088914331946
"(2,1)-Isolated Two-layer MoM",isomom,gmpd,in sample,no noise,3d-low-weak,3,low,weak,2,1,0.0062316,0.00010161046633436367
"(2,1)-Isolated Two-layer MoM",isomom,gmpd,in sample,with noise,2d-high-ind,2,high,ind,2,1,0.0199557,0.0002823968659510764
"(2,1)-Isolated Two-layer MoM",isomom,gmpd,in sample,with noise,2d-high-strong,2,high,strong,2,1,0.019048,0.000299427062331657
"(2,1)-Isolated Two-layer MoM",isomom,gmpd,in sample,with noise,2d-high-weak,2,high,weak,2,1,0.019385200000000002,0.0002766811971357734
"(2,1)-Isolated Two-layer MoM",isomom,gmpd,in sample,with noise,2d-low-ind,2,low,ind,2,1,0.0312841,0.0004673546768134383
"(2,1)-Isolated Two-layer MoM",isomom,gmpd,in sample,with noise,2d-low-strong,2,low,strong,2,1,0.0325645,0.0005550618766125876
"(2,1)-Isolated Two-layer MoM",isomom,gmpd,in sample,with noise,2d-low-weak,2,low,weak,2,1,0.0314257,0.0004676661482966531
"(2,1)-Isolated Two-layer MoM",isomom,gmpd,in sample,with noise,3d-high-ind,3,high,ind,2,1,0.0034067999999999998,5.306523524793976e-05
"(2,1)-Isolated Two-layer MoM",isomom,gmpd,in sample,with noise,3d-high-strong,3,high,strong,2,1,0.0031593,6.140205307000837e-05
"(2,1)-Isolated Two-layer MoM",isomom,gmpd,in sample,with noise,3d-high-weak,3,high,weak,2,1,0.0032837,5.151551693275034e-05
"(2,1)-Isolated Two-layer MoM",isomom,gmpd,in sample,with noise,3d-low-ind,3,low,ind,2,1,0.0058674,9.623855041436674e-05
"(2,1)-Isolated Two-layer MoM",isomom,gmpd,in sample,with noise,3d-low-strong,3,low,strong,2,1,0.0062285000000000005,0.00013412925320621362
"(2,1)-Isolated Two-layer MoM",isomom,gmpd,in sample,with noise,3d-low-weak,3,low,weak,2,1,0.005908,9.825754655264635e-05
"(2,1)-Isolated Two-layer MoM",isomom,gmpd,out of sample,no noise,2d-high-ind,2,high,ind,2,1,0.020539900000000003,0.0004950390148893577
"(2,1)-Isolated Two-layer MoM",isomom,gmpd,out of sample,no noise,2d-high-strong,2,high,strong,2,1,0.0196736,0.000494369346243323
"(2,1)-Isolated Two-layer MoM",isomom,gmpd,out of sample,no noise,2d-high-weak,2,high,weak,2,1,0.019997499999999998,0.0005346354842414608
"(2,1)-Isolated Two-layer MoM",isomom,gmpd,out of sample,no noise,2d-low-ind,2,low,ind,2,1,0.032173099999999996,0.0008482122554543943
"(2,1)-Isolated Two-layer MoM",isomom,gmpd,out of sample,no noise,2d-low-strong,2,low,strong,2,1,0.0337197,0.0009262910237101833
"(2,1)-Isolated Two-layer MoM",isomom,gmpd,out of sample,no noise,2d-low-weak,2,low,weak,2,1,0.0323857,0.000897000900870013
"(2,1)-Isolated Two-layer MoM",isomom,gmpd,out of sample,no noise,3d-high-ind,3,high,ind,2,1,0.003623,0.00013312483698477232
"(2,1)-Isolated Two-layer MoM",isomom,gmpd,out of sample,no noise,3d-high-strong,3,high,strong,2,1,0.0033583000000000003,0.000136670768600674
"(2,1)-Isolated Two-layer MoM",isomom,gmpd,out of sample,no noise,3d-high-weak,3,high,weak,2,1,0.0034863,0.00012781500994670688
"(2,1)-Isolated Two-layer MoM",isomom,gmpd,out of sample,no noise,3d-low-ind,3,low,ind,2,1,0.0061949,0.00024196792090579836
"(2,1)-Isolated Two-layer MoM",isomom,gmpd,out of sample,no noise,3d-low-strong,3,low,strong,2,1,0.006608800000000001,0.0002998258080144455
"(2,1)-Isolated Two-layer MoM",isomom,gmpd,out of sample,no noise,3d-low-weak,3,low,weak,2,1,0.006237599999999999,0.00025109505624907724
"(2,1)-Isolated Two-layer MoM",isomom,gmpd,out of sample,with noise,2d-high-ind,2,high,ind,2,1,0.0198376,0.00047347228007561424
"(2,1)-Isolated Two-layer MoM",isomom,gmpd,out of sample,with noise,2d-high-strong,2,high,strong,2,1,0.0190509,0.0004786346216166371
"(2,1)-Isolated Two-layer MoM",isomom,gmpd,out of sample,with noise,2d-high-weak,2,high,weak,2,1,0.0193416,0.000517916806236115
"(2,1)-Isolated Two-layer MoM",isomom,gmpd,out of sample,with noise,2d-low-ind,2,low,ind,2,1,0.0311741,0.0008268036237966258
"(2,1)-Isolated Two-layer MoM",isomom,gmpd,out of sample,with noise,2d-low-strong,2,low,strong,2,1,0.0326114,0.000888089562323008
"(2,1)-Isolated Two-layer MoM",isomom,gmpd,out of sample,with noise,2d-low-weak,2,low,weak,2,1,0.0313764,0.0008644371322170019
"(2,1)-Isolated Two-layer MoM",isomom,gmpd,out of sample,with noise,3d-high-ind,3,high,ind,2,1,0.0034022,0.00012371831805445073
"(2,1)-Isolated Two-layer MoM",isomom,gmpd,out of sample,with noise,3d-high-strong,3,high,strong,2,1,0.0031647,0.00012796349700464011
"(2,1)-Isolated Two-layer MoM",isomom,gmpd,out of sample,with noise,3d-high-weak,3,high,weak,2,1,0.0032787,0.00011759934549395278
"(2,1)-Isolated Two-layer MoM",isomom,gmpd,out of sample,with noise,3d-low-ind,3,low,ind,2,1,0.0058731,0.00022453856162487016
"(2,1)-Isolated Two-layer MoM",isomom,gmpd,out of sample,with noise,3d-low-strong,3,low,strong,2,1,0.006246699999999999,0.00028210985395226736
"(2,1)-Isolated Two-layer MoM",isomom,gmpd,out of sample,with noise,3d-low-weak,3,low,weak,2,1,0.0059124,0.0002339477624504145
"(2,1)-Isolated Two-layer MoM",isomom,training_time,training,no noise,2d-high-ind,2,high,ind,2,1,253.8305,82.6351116996042
"(2,1)-Isolated Two-layer MoM",isomom,training_time,training,no noise,2d-high-strong,2,high,strong,2,1,259.0313,82.64593470059707
"(2,1)-Isolated Two-layer MoM",isomom,training_time,training,no noise,2d-high-weak,2,high,weak,2,1,263.0755,83.60768543252372
"(2,1)-Isolated Two-layer MoM",isomom,training_time,training,no noise,2d-low-ind,2,low,ind,2,1,301.7481,81.09983060793878
"(2,1)-Isolated Two-layer MoM",isomom,training_time,training,no noise,2d-low-strong,2,low,strong,2,1,310.8659,90.23163335980227
"(2,1)-Isolated Two-layer MoM",isomom,training_time,training,no noise,2d-low-weak,2,low,weak,2,1,299.8825,100.32211316881519
"(2,1)-Isolated Two-layer MoM",isomom,training_time,training,no noise,3d-high-ind,3,high,ind,2,1,266.7299,80.66228853001252
"(2,1)-Isolated Two-layer MoM",isomom,training_time,training,no noise,3d-high-strong,3,high,strong,2,1,254.3448,85.9527196610515
"(2,1)-Isolated Two-layer MoM",isomom,training_time,training,no noise,3d-high-weak,3,high,weak,2,1,274.5939,79.29988459485662
"(2,1)-Isolated Two-layer MoM",isomom,training_time,training,no noise,3d-low-ind,3,low,ind,2,1,298.8414,85.33272798104413
"(2,1)-Isolated Two-layer MoM",isomom,training_time,training,no noise,3d-low-strong,3,low,strong,2,1,304.2717,79.4801377520246
"(2,1)-Isolated Two-layer MoM",isomom,training_time,training,no noise,3d-low-weak,3,low,weak,2,1,294.5806,80.04363968599768
"(2,1)-Isolated Two-layer MoM",isomom,training_time,training,with noise,2d-high-ind,2,high,ind,2,1,244.738,80.00155382329405
"(2,1)-Isolated Two-layer MoM",isomom,training_time,training,with noise,2d-high-strong,2,high,strong,2,1,279.1118,80.44867378583062
"(2,1)-Isolated Two-layer MoM",isomom,training_time,training,with noise,2d-high-weak,2,high,weak,2,1,244.50209999999998,81.94298713123597
"(2,1)-Isolated Two-layer MoM",isomom,training_time,training,with noise,2d-low-ind,2,low,ind,2,1,300.88169999999997,83.64438843869222
"(2,1)-Isolated Two-layer MoM",isomom,training_time,training,with noise,2d-low-strong,2,low,strong,2,1,315.4049,92.44804516887017
"(2,1)-Isolated Two-layer MoM",isomom,training_time,training,with noise,2d-low-weak,2,low,weak,2,1,295.6427,88.80290651644056
"(2,1)-Isolated Two-layer MoM",isomom,training_time,training,with noise,3d-high-ind,3,high,ind,2,1,271.46389999999997,77.82749512715722
"(2,1)-Isolated Two-layer MoM",isomom,training_time,training,with noise,3d-high-strong,3,high,strong,2,1,271.389,88.75168612994963
"(2,1)-Isolated Two-layer MoM",isomom,training_time,training,with noise,3d-high-weak,3,high,weak,2,1,262.9486,86.11780009364904
"(2,1)-Isolated Two-layer MoM",isomom,training_time,training,with noise,3d-low-ind,3,low,ind,2,1,286.5985,85.84910910481777
"(2,1)-Isolated Two-layer MoM",isomom,training_time,training,with noise,3d-low-strong,3,low,strong,2,1,311.2991,84.88977656849194
"(2,1)-Isolated Two-layer MoM",isomom,training_time,training,with noise,3d-low-weak,3,low,weak,2,1,304.5731,86.6039251996692
"(2,1)-Two-layer MoM",mom,aic,in sample,no noise,2d-high-ind,2,high,ind,2,1,61915.8458418,225.98719137961623
"(2,1)-Two-layer MoM",mom,aic,in sample,no noise,2d-high-strong,2,high,strong,2,1,62464.6712843,230.26394141768495
"(2,1)-Two-layer MoM",mom,aic,in sample,no noise,2d-high-weak,2,high,weak,2,1,62506.0757666,224.49602043816057
"(2,1)-Two-layer MoM",mom,aic,in sample,no noise,2d-low-ind,2,low,ind,2,1,54965.150779100004,240.0355963878529
"(2,1)-Two-layer MoM",mom,aic,in sample,no noise,2d-low-strong,2,low,strong,2,1,51558.3483179,284.7570903430914
"(2,1)-Two-layer MoM",mom,aic,in sample,no noise,2d-low-weak,2,low,weak,2,1,54710.1590938,248.71553337169178
"(2,1)-Two-layer MoM",mom,aic,in sample,no noise,3d-high-ind,3,high,ind,2,1,89662.24634649999,244.7421016521625
"(2,1)-Two-layer MoM",mom,aic,in sample,no noise,3d-high-strong,3,high,strong,2,1,89894.1203542,301.64631973899554
"(2,1)-Two-layer MoM",mom,aic,in sample,no noise,3d-high-weak,3,high,weak,2,1,90357.66285460001,246.00093341614834
"(2,1)-Two-layer MoM",mom,aic,in sample,no noise,3d-low-ind,3,low,ind,2,1,81393.610618,257.4702882197366
"(2,1)-Two-layer MoM",mom,aic,in sample,no noise,3d-low-strong,3,low,strong,2,1,77901.5735951,321.9217215458008
"(2,1)-Two-layer MoM",mom,aic,in sample,no noise,3d-low-weak,3,low,weak,2,1,81017.3775587,281.5369152577222
"(2,1)-Two-layer MoM",mom,aic,in sample,with noise,2d-high-ind,2,high,ind,2,1,62461.7800748,225.58290108612118
"(2,1)-Two-layer MoM",mom,aic,in sample,with noise,2d-high-strong,2,high,strong,2,1,62999.86546849999,236.11283728324054
"(2,1)-Two-layer MoM",mom,aic,in sample,with noise,2d-high-weak,2,high,weak,2,1,63040.7257794,227.79851823331285
"(2,1)-Two-layer MoM",mom,aic,in sample,with noise,2d-low-ind,2,low,ind,2,1,55462.19035229999,239.27104049630785
"(2,1)-Two-layer MoM",mom,aic,in sample,with noise,2d-low-strong,2,low,strong,2,1,52206.403609999994,293.74209462191897
"(2,1)-Two-layer MoM",mom,aic,in sample,with noise,2d-low-weak,2,low,weak,2,1,55228.7093339,250.1341563286968
"(2,1)-Two-layer MoM",mom,aic,in sample,with noise,3d-high-ind,3,high,ind,2,1,90659.6276922,250.1003640670906
"(2,1)-Two-layer MoM",mom,aic,in sample,with noise,3d-high-strong,3,high,strong,2,1,90903.3748532,312.46925218044424
"(2,1)-Two-layer MoM",mom,aic,in sample,with noise,3d-high-weak,3,high,weak,2,1,91335.2401734,254.02701185629567
"(2,1)-Two-layer MoM",mom,aic,in sample,with noise,3d-low-ind,3,low,ind,2,1,82243.97888329999,270.2245701058541
"(2,1)-Two-layer MoM",mom,aic,in sample,with noise,3d-low-strong,3,low,strong,2,1,78903.0370464,329.7700937765168
"(2,1)-Two-layer MoM",mom,aic,in sample,with noise,3d-low-weak,3,low,weak,2,1,81879.24389859999,290.3943638550254
"(2,1)-Two-layer MoM",mom,aic,out of sample,no noise,2d-high-ind,2,high,ind,2,1,15525.6193169,96.70869612874858
"(2,1)-Two-layer MoM",mom,aic,out of sample,no noise,2d-high-strong,2,high,strong,2,1,15642.2479765,101.45625572686001
"(2,1)-Two-layer MoM",mom,aic,out of sample,no noise,2d-high-weak,2,high,weak,2,1,15660.084387699999,107.07396599453132
"(2,1)-Two-layer MoM",mom,aic,out of sample,no noise,2d-low-ind,2,low,ind,2,1,13777.723466100002,104.9102479905021
"(2,1)-Two-layer MoM",mom,aic,out of sample,no noise,2d-low-strong,2,low,strong,2,1,12904.7814806,118.08704703004108
"(2,1)-Two-layer MoM",mom,aic,out of sample,no noise,2d-low-weak,2,low,weak,2,1,13712.3622177,108.43035690264028
"(2,1)-Two-layer MoM",mom,aic,out of sample,no noise,3d-high-ind,3,high,ind,2,1,22458.344928799997,147.62814989246743
"(2,1)-Two-layer MoM",mom,aic,out of sample,no noise,3d-high-strong,3,high,strong,2,1,22509.7674383,155.74324635710602
"(2,1)-Two-layer MoM",mom,aic,out of sample,no noise,3d-high-weak,3,high,weak,2,1,22634.600052299997,148.5136888316253
"(2,1)-Two-layer MoM",mom,aic,out of sample,no noise,3d-low-ind,3,low,ind,2,1,20385.0340904,155.29166926715956
"(2,1)-Two-layer MoM",mom,aic,out of sample,no noise,3d-low-strong,3,low,strong,2,1,19501.1416931,182.0920119542319
"(2,1)-Two-layer MoM",mom,aic,out of sample,no noise,3d-low-weak,3,low,weak,2,1,20295.876384,161.90179366744982
"(2,1)-Two-layer MoM",mom,aic,out of sample,with noise,2d-high-ind,2,high,ind,2,1,15663.7111288,94.91795157488363
"(2,1)-Two-layer MoM",mom,aic,out of sample,with noise,2d-high-strong,2,high,strong,2,1,15775.9388023,102.28253973430945
"(2,1)-Two-layer MoM",mom,aic,out of sample,with noise,2d-high-weak,2,high,weak,2,1,15793.0016602,107.4716037459583
"(2,1)-Two-layer MoM",mom,aic,out of sample,with noise,2d-low-ind,2,low,ind,2,1,13903.8957409,105.56114880701655
"(2,1)-Two-layer MoM",mom,aic,out of sample,with noise,2d-low-strong,2,low,strong,2,1,13063.950110500002,119.00309585002795
"(2,1)-Two-layer MoM",mom,aic,out of sample,with noise,2d-low-weak,2,low,weak,2,1,13842.366672700002,108.91034811051864
"(2,1)-Two-layer MoM",mom,aic,out of sample,with noise,3d-high-ind,3,high,ind,2,1,22709.8052061,145.24823982922103
"(2,1)-Two-layer MoM",mom,aic,out of sample,with noise,3d-high-strong,3,high,strong,2,1,22760.2820354,154.16438838529163
"(2,1)-Two-layer MoM",mom,aic,out of sample,with noise,3d-high-weak,3,high,weak,2,1,22880.8583853,145.33958539005874
"(2,1)-Two-layer MoM",mom,aic,out of sample,with noise,3d-low-ind,3,low,ind,2,1,20599.541666,152.0076751103113
"(2,1)-Two-layer MoM",mom,aic,out of sample,with noise,3d-low-strong,3,low,strong,2,1,19749.736234800002,179.47988437137218
"(2,1)-Two-layer MoM",mom,aic,out of sample,with noise,3d-low-weak,3,low,weak,2,1,20511.837257799998,162.33233422546016
"(2,1)-Two-layer MoM",mom,ari,in sample,no noise,2d-high-ind,2,high,ind,2,1,0.3308607,0.007919617664350651
"(2,1)-Two-layer MoM",mom,ari,in sample,no noise,2d-high-strong,2,high,strong,2,1,0.038507599999999996,0.07598963249488097
"(2,1)-Two-layer MoM",mom,ari,in sample,no noise,2d-high-weak,2,high,weak,2,1,0.34715209999999996,0.007628519495083482
"(2,1)-Two-layer MoM",mom,ari,in sample,no noise,2d-low-ind,2,low,ind,2,1,0.0047931,0.0023509214591454783
"(2,1)-Two-layer MoM",mom,ari,in sample,no noise,2d-low-strong,2,low,strong,2,1,-3.0000000000000004e-07,0.00018213911322298836
"(2,1)-Two-layer MoM",mom,ari,in sample,no noise,2d-low-weak,2,low,weak,2,1,0.0029804,0.0014131760347000316
"(2,1)-Two-layer MoM",mom,ari,in sample,no noise,3d-high-ind,3,high,ind,2,1,0.3582038,0.007427914831732701
"(2,1)-Two-layer MoM",mom,ari,in sample,no noise,3d-high-strong,3,high,strong,2,1,0.0009000999999999999,0.0011977778204119108
"(2,1)-Two-layer MoM",mom,ari,in sample,no noise,3d-high-weak,3,high,weak,2,1,0.3802137,0.007553677631966882
"(2,1)-Two-layer MoM",mom,ari,in sample,no noise,3d-low-ind,3,low,ind,2,1,0.0115849,0.01331538917489038
"(2,1)-Two-layer MoM",mom,ari,in sample,no noise,3d-low-strong,3,low,strong,2,1,0.0002284,0.00034009422342650986
"(2,1)-Two-layer MoM",mom,ari,in sample,no noise,3d-low-weak,3,low,weak,2,1,0.0009410999999999999,0.0012629426076837503
"(2,1)-Two-layer MoM",mom,ari,in sample,with noise,2d-high-ind,2,high,ind,2,1,0.3255928,0.007936934639692285
"(2,1)-Two-layer MoM",mom,ari,in sample,with noise,2d-high-strong,2,high,strong,2,1,0.0361135,0.0710113216520984
"(2,1)-Two-layer MoM",mom,ari,in sample,with noise,2d-high-weak,2,high,weak,2,1,0.3408028,0.008075441018072234
"(2,1)-Two-layer MoM",mom,ari,in sample,with noise,2d-low-ind,2,low,ind,2,1,0.0048267,0.0024806520220590103
"(2,1)-Two-layer MoM",mom,ari,in sample,with noise,2d-low-strong,2,low,strong,2,1,-8.500000000000002e-06,0.00020184189732350296
"(2,1)-Two-layer MoM",mom,ari,in sample,with noise,2d-low-weak,2,low,weak,2,1,0.0028617,0.0013421414029283747
"(2,1)-Two-layer MoM",mom,ari,in sample,with noise,3d-high-ind,3,high,ind,2,1,0.3541101,0.007275474158590853
"(2,1)-Two-layer MoM",mom,ari,in sample,with noise,3d-high-strong,3,high,strong,2,1,0.0008996,0.001206259700332588
"(2,1)-Two-layer MoM",mom,ari,in sample,with noise,3d-high-weak,3,high,weak,2,1,0.37674959999999996,0.007595406761904714
"(2,1)-Two-layer MoM",mom,ari,in sample,with noise,3d-low-ind,3,low,ind,2,1,0.010008,0.010941395955477775
"(2,1)-Two-layer MoM",mom,ari,in sample,with noise,3d-low-strong,3,low,strong,2,1,0.0002273,0.0003578918492471933
"(2,1)-Two-layer MoM",mom,ari,in sample,with noise,3d-low-weak,3,low,weak,2,1,0.0009228,0.0012211933888329452
"(2,1)-Two-layer MoM",mom,ari,out of sample,no noise,2d-high-ind,2,high,ind,2,1,0.3326903,0.013348176242468486
"(2,1)-Two-layer MoM",mom,ari,out of sample,no noise,2d-high-strong,2,high,strong,2,1,0.0384361,0.07709510825570969
