Model,Model Type,Metric,Sample,Noise,Experiment,Dimension,Separability,Dependence,K,L,Avg Value,Std Value
"(2,1)-Isolated Two-layer MoM",isomom,em_iters,training,no noise,2d-low-ind,2,low,ind,2,1,27.45,1.0087996667707455
"(2,1)-Isolated Two-layer MoM",isomom,em_iters,training,no noise,2d-low-strong,2,low,strong,2,1,27.45,1.0087996667707455
"(2,1)-Isolated Two-layer MoM",isomom,em_iters,training,no noise,2d-low-weak,2,low,weak,2,1,27.45,1.0087996667707455
"(2,1)-Isolated Two-layer MoM",isomom,em_iters,training,no noise,3d-high-ind,3,high,ind,2,1,19.72,0.6208498574168685
"(2,1)-Isolated Two-layer MoM",isomom,em_iters,training,no noise,3d-high-strong,3,high,strong,2,1,19.72,0.6208498574168685
"(2,1)-Isolated Two-layer MoM",isomom,em_iters,training,no noise,3d-high-weak,3,high,weak,2,1,19.72,0.6208498574168685
"(2,1)-Isolated Two-layer MoM",isomom,em_iters,training,no noise,3d-low-ind,3,low,ind,2,1,27.48,1.009850473980173
"(2,1)-Isolated Two-layer MoM",isomom,em_iters,training,no noise,3d-low-strong,3,low,strong,2,1,27.48,1.009850473980173
"(2,1)-Isolated Two-layer MoM",isomom,em_iters,training,no noise,3d-low-weak,3,low,weak,2,1,27.48,1.009850473980173
"(2,1)-Isolated Two-layer MoM",isomom,em_iters,training,with noise,2d-high-ind,2,high,ind,2,1,21.09,0.7120180453961099
"(2,1)-Isolated Two-layer MoM",isomom,em_iters,training,with noise,2d-high-strong,2,high,strong,2,1,21.09,0.7120180453961099
"(2,1)-Isolated Two-layer MoM",isomom,em_iters,training,with noise,2d-high-weak,2,high,weak,2,1,21.09,0.7120180453961099
"(2,1)-Isolated Two-layer MoM",isomom,em_iters,training,with noise,2d-low-ind,2,low,ind,2,1,27.41,1.0159833769418782
"(2,1)-Isolated Two-layer MoM",isomom,em_iters,training,with noise,2d-low-strong,2,low,strong,2,1,27.41,1.0159833769418782
"(2,1)-Isolated Two-layer MoM",isomom,em_iters,training,with noise,2d-low-weak,2,low,weak,2,1,27.41,1.0159833769418782
"(2,1)-Isolated Two-layer MoM",isomom,em_iters,training,with noise,3d-high-ind,3,high,ind,2,1,19.78,0.62893207547044
"(2,1)-Isolated Two-layer MoM",isomom,em_iters,training,with noise,3d-high-strong,3,high,strong,2,1,19.78,0.62893207547044
"(2,1)-Isolated Two-layer MoM",isomom,em_iters,training,with noise,3d-high-weak,3,high,weak,2,1,19.78,0.62893207547044
"(2,1)-Isolated Two-layer MoM",isomom,em_iters,training,with noise,3d-low-ind,3,low,ind,2,1,27.5,1.0298573010888752
"(2,1)-Isolated Two-layer MoM",isomom,em_iters,training,with noise,3d-low-strong,3,low,strong,2,1,27.5,1.0298573010888752
"(2,1)-Isolated Two-layer MoM",isomom,em_iters,training,with noise,3d-low-weak,3,low,weak,2,1,27.5,1.0298573010888752
"(2,1)-Isolated Two-layer MoM",isomom,full ari,in sample,no noise,2d-high-ind,2,high,ind,2,1,0.1593443,0.003977006959201273
"(2,1)-Isolated Two-layer MoM",isomom,full ari,in sample,no noise,2d-high-strong,2,high,strong,2,1,0.1720843,0.004356993740475818
"(2,1)-Isolated Two-layer MoM",isomom,full ari,in sample,no noise,2d-high-weak,2,high,weak,2,1,0.1612817,0.003795071246719459
"(2,1)-Isolated Two-layer MoM",isomom,full ari,in sample,no noise,2d-low-ind,2,low,ind,2,1,0.0017873,0.0009016593625425327
"(2,1)-Isolated Two-layer MoM",isomom,full ari,in sample,no noise,2d-low-strong,2,low,strong,2,1,0.00201,0.0010236545739988106
"(2,1)-Isolated Two-layer MoM",isomom,full ari,in sample,no noise,2d-low-weak,2,low,weak,2,1,0.0018176999999999998,0.0009173092568633944
"(2,1)-Isolated Two-layer MoM",isomom,full ari,in sample,no noise,3d-high-ind,3,high,ind,2,1,0.17775390000000002,0.003721636138240077
"(2,1)-Isolated Two-layer MoM",isomom,full ari,in sample,no noise,3d-high-strong,3,high,strong,2,1,0.18804780000000001,0.004354671143459263
"(2,1)-Isolated Two-layer MoM",isomom,full ari,in sample,no noise,3d-high-weak,3,high,weak,2,1,0.17948799999999998,0.0039053167592269654
"(2,1)-Isolated Two-layer MoM",isomom,full ari,in sample,no noise,3d-low-ind,3,low,ind,2,1,0.00199,0.001084394352212843
"(2,1)-Isolated Two-layer MoM",isomom,full ari,in sample,no noise,3d-low-strong,3,low,strong,2,1,0.0022891,0.0012579951140885672
"(2,1)-Isolated Two-layer MoM",isomom,full ari,in sample,no noise,3d-low-weak,3,low,weak,2,1,0.0020369999999999997,0.0011056653922394244
"(2,1)-Isolated Two-layer MoM",isomom,full ari,in sample,with noise,2d-high-ind,2,high,ind,2,1,0.1557584,0.004070732125847151
"(2,1)-Isolated Two-layer MoM",isomom,full ari,in sample,with noise,2d-high-strong,2,high,strong,2,1,0.1688453,0.004275931336911271
"(2,1)-Isolated Two-layer MoM",isomom,full ari,in sample,with noise,2d-high-weak,2,high,weak,2,1,0.1575441,0.003961708664888745
"(2,1)-Isolated Two-layer MoM",isomom,full ari,in sample,with noise,2d-low-ind,2,low,ind,2,1,0.0018282,0.0008923744061816657
"(2,1)-Isolated Two-layer MoM",isomom,full ari,in sample,with noise,2d-low-strong,2,low,strong,2,1,0.002048,0.0010143874103032914
"(2,1)-Isolated Two-layer MoM",isomom,full ari,in sample,with noise,2d-low-weak,2,low,weak,2,1,0.0018627,0.0009258235263916132
"(2,1)-Isolated Two-layer MoM",isomom,full ari,in sample,with noise,3d-high-ind,3,high,ind,2,1,0.1752551,0.004079179828189365
"(2,1)-Isolated Two-layer MoM",isomom,full ari,in sample,with noise,3d-high-strong,3,high,strong,2,1,0.1859503,0.0044431794183258395
"(2,1)-Isolated Two-layer MoM",isomom,full ari,in sample,with noise,3d-high-weak,3,high,weak,2,1,0.1768448,0.003797296082129167
"(2,1)-Isolated Two-layer MoM",isomom,full ari,in sample,with noise,3d-low-ind,3,low,ind,2,1,0.0020599999999999998,0.001138286857385681
"(2,1)-Isolated Two-layer MoM",isomom,full ari,in sample,with noise,3d-low-strong,3,low,strong,2,1,0.0023515,0.001318028352264752
"(2,1)-Isolated Two-layer MoM",isomom,full ari,in sample,with noise,3d-low-weak,3,low,weak,2,1,0.0020919,0.0011618677883372779
"(2,1)-Isolated Two-layer MoM",isomom,full ari,out of sample,no noise,2d-high-ind,2,high,ind,2,1,0.1599671,0.007832125670285909
"(2,1)-Isolated Two-layer MoM",isomom,full ari,out of sample,no noise,2d-high-strong,2,high,strong,2,1,0.1725394,0.008243425028592193
"(2,1)-Isolated Two-layer MoM",isomom,full ari,out of sample,no noise,2d-high-weak,2,high,weak,2,1,0.1620065,0.007961974575531763
"(2,1)-Isolated Two-layer MoM",isomom,full ari,out of sample,no noise,2d-low-ind,2,low,ind,2,1,0.0018196999999999998,0.0014258419132625335
"(2,1)-Isolated Two-layer MoM",isomom,full ari,out of sample,no noise,2d-low-strong,2,low,strong,2,1,0.0020086,0.0015333372990726055
"(2,1)-Isolated Two-layer MoM",isomom,full ari,out of sample,no noise,2d-low-weak,2,low,weak,2,1,0.0018492,0.0014611049368076327
"(2,1)-Isolated Two-layer MoM",isomom,full ari,out of sample,no noise,3d-high-ind,3,high,ind,2,1,0.1782144,0.007732983837452593
"(2,1)-Isolated Two-layer MoM",isomom,full ari,out of sample,no noise,3d-high-strong,3,high,strong,2,1,0.18824159999999998,0.007748207315635053
"(2,1)-Isolated Two-layer MoM",isomom,full ari,out of sample,no noise,3d-high-weak,3,high,weak,2,1,0.17999749999999998,0.008066666463185573
"(2,1)-Isolated Two-layer MoM",isomom,full ari,out of sample,no noise,3d-low-ind,3,low,ind,2,1,0.0018562000000000001,0.0013634061475702403
"(2,1)-Isolated Two-layer MoM",isomom,full ari,out of sample,no noise,3d-low-strong,3,low,strong,2,1,0.002103,0.0015111100341647977
"(2,1)-Isolated Two-layer MoM",isomom,full ari,out of sample,no noise,3d-low-weak,3,low,weak,2,1,0.0018667,0.001377250998595141
"(2,1)-Isolated Two-layer MoM",isomom,full ari,out of sample,with noise,2d-high-ind,2,high,ind,2,1,0.156071,0.008024038442660461
"(2,1)-Isolated Two-layer MoM",isomom,full ari,out of sample,with noise,2d-high-strong,2,high,strong,2,1,0.16942669999999999,0.008047581361358004
"(2,1)-Isolated Two-layer MoM",isomom,full ari,out of sample,with noise,2d-high-weak,2,high,weak,2,1,0.1581447,0.007872167626607949
"(2,1)-Isolated Two-layer MoM",isomom,full ari,out of sample,with noise,2d-low-ind,2,low,ind,2,1,0.001799,0.0013933112220951072
"(2,1)-Isolated Two-layer MoM",isomom,full ari,out of sample,with noise,2d-low-strong,2,low,strong,2,1,0.0019939000000000003,0.0014518395819501449
"(2,1)-Isolated Two-layer MoM",isomom,full ari,out of sample,with noise,2d-low-weak,2,low,weak,2,1,0.0018209,0.0014139957674275513
"(2,1)-Isolated Two-layer MoM",isomom,full ari,out of sample,with noise,3d-high-ind,3,high,ind,2,1,0.1757657,0.007575780288511411
"(2,1)-Isolated Two-layer MoM",isomom,full ari,out of sample,with noise,3d-high-strong,3,high,strong,2,1,0.1859847,0.007365288566422
"(2,1)-Isolated Two-layer MoM",isomom,full ari,out of sample,with noise,3d-high-weak,3,high,weak,2,1,0.1768584,0.007747501222453547
"(2,1)-Isolated Two-layer MoM",isomom,full ari,out of sample,with noise,3d-low-ind,3,low,ind,2,1,0.0018662000000000002,0.0012753132156375537
"(2,1)-Isolated Two-layer MoM",isomom,full ari,out of sample,with noise,3d-low-strong,3,low,strong,2,1,0.0021788,0.0014510269995886892
"(2,1)-Isolated Two-layer MoM",isomom,full ari,out of sample,with noise,3d-low-weak,3,low,weak,2,1,0.0018953,0.001292493834852342
"(2,1)-Isolated Two-layer MoM",isomom,gmpd,in sample,no noise,2d-high-ind,2,high,ind,2,1,0.017542500000000003,0.0002319673218016673
"(2,1)-Isolated Two-layer MoM",isomom,gmpd,in sample,no noise,2d-high-strong,2,high,strong,2,1,0.0116557,0.0001485638658026315
"(2,1)-Isolated Two-layer MoM",isomom,gmpd,in sample,no noise,2d-high-weak,2,high,weak,2,1,0.0164652,0.00021612043032541068
"(2,1)-Isolated Two-layer MoM",isomom,gmpd,in sample,no noise,2d-low-ind,2,low,ind,2,1,0.033778999999999997,0.0005111138559434429
"(2,1)-Isolated Two-layer MoM",isomom,gmpd,in sample,no noise,2d-low-strong,2,low,strong,2,1,0.0279042,0.0004025177830314657
"(2,1)-Isolated Two-layer MoM",isomom,gmpd,in sample,no noise,2d-low-weak,2,low,weak,2,1,0.0329662,0.0004919878868509668
"(2,1)-Isolated Two-layer MoM",isomom,gmpd,in sample,no noise,3d-high-ind,3,high,ind,2,1,0.0030717,5.144488077132415e-05
"(2,1)-Isolated Two-layer MoM",isomom,gmpd,in sample,no noise,3d-high-strong,3,high,strong,2,1,0.0017851,2.7942762565608618e-05
"(2,1)-Isolated Two-layer MoM",isomom,gmpd,in sample,no noise,3d-high-weak,3,high,weak,2,1,0.0028099,4.7620023799518124e-05
"(2,1)-Isolated Two-layer MoM",isomom,gmpd,in sample,no noise,3d-low-ind,3,low,ind,2,1,0.006696499999999999,0.00012953198583182208
"(2,1)-Isolated Two-layer MoM",isomom,gmpd,in sample,no noise,3d-low-strong,3,low,strong,2,1,0.005248699999999999,9.642765645442674e-05
"(2,1)-Isolated Two-layer MoM",isomom,gmpd,in sample,no noise,3d-low-weak,3,low,weak,2,1,0.0064962,0.0001255998134206937
"(2,1)-Isolated Two-layer MoM",isomom,gmpd,in sample,with noise,2d-high-ind,2,high,ind,2,1,0.0170492,0.0002386226470324382
"(2,1)-Isolated Two-layer MoM",isomom,gmpd,in sample,with noise,2d-high-strong,2,high,strong,2,1,0.011321900000000001,0.00014826058822290606
"(2,1)-Isolated Two-layer MoM",isomom,gmpd,in sample,with noise,2d-high-weak,2,high,weak,2,1,0.016000300000000002,0.00022058899576022666
"(2,1)-Isolated Two-layer MoM",isomom,gmpd,in sample,with noise,2d-low-ind,2,low,ind,2,1,0.0328599,0.0005159564913925405
"(2,1)-Isolated Two-layer MoM",isomom,gmpd,in sample,with noise,2d-low-strong,2,low,strong,2,1,0.027149999999999997,0.0004037250789757053
"(2,1)-Isolated Two-layer MoM",isomom,gmpd,in sample,with noise,2d-low-weak,2,low,weak,2,1,0.0320697,0.0004962637271337567
"(2,1)-Isolated Two-layer MoM",isomom,gmpd,in sample,with noise,3d-high-ind,3,high,ind,2,1,0.0029223,5.118504753254696e-05
"(2,1)-Isolated Two-layer MoM",isomom,gmpd,in sample,with noise,3d-high-strong,3,high,strong,2,1,0.0016999,2.7870370929673217e-05
"(2,1)-Isolated Two-layer MoM",isomom,gmpd,in sample,with noise,3d-high-weak,3,high,weak,2,1,0.0026728000000000003,4.7419895240779127e-05
"(2,1)-Isolated Two-layer MoM",isomom,gmpd,in sample,with noise,3d-low-ind,3,low,ind,2,1,0.0064015,0.00012998348768480966
"(2,1)-Isolated Two-layer MoM",isomom,gmpd,in sample,with noise,3d-low-strong,3,low,strong,2,1,0.0050248,9.805667295554703e-05
"(2,1)-Isolated Two-layer MoM",isomom,gmpd,in sample,with noise,3d-low-weak,3,low,weak,2,1,0.006210299999999999,0.0001268296797944696
"(2,1)-Isolated Two-layer MoM",isomom,gmpd,out of sample,no noise,2d-high-ind,2,high,ind,2,1,0.0175108,0.0005027011482426155
"(2,1)-Isolated Two-layer MoM",isomom,gmpd,out of sample,no noise,2d-high-strong,2,high,strong,2,1,0.011642900000000001,0.00026746205243912584
"(2,1)-Isolated Two-layer MoM",isomom,gmpd,out of sample,no noise,2d-high-weak,2,high,weak,2,1,0.016449000000000002,0.0004495845444699611
"(2,1)-Isolated Two-layer MoM",isomom,gmpd,out of sample,no noise,2d-low-ind,2,low,ind,2,1,0.033727,0.001072426211819712
"(2,1)-Isolated Two-layer MoM",isomom,gmpd,out of sample,no noise,2d-low-strong,2,low,strong,2,1,0.0278877,0.0007960049933856885
"(2,1)-Isolated Two-layer MoM",isomom,gmpd,out of sample,no noise,2d-low-weak,2,low,weak,2,1,0.032919000000000004,0.0010309625785564862
"(2,1)-Isolated Two-layer MoM",isomom,gmpd,out of sample,no noise,3d-high-ind,3,high,ind,2,1,0.0030746000000000002,0.00010570991371950807
"(2,1)-Isolated Two-layer MoM",isomom,gmpd,out of sample,no noise,3d-high-strong,3,high,strong,2,1,0.0017843,5.547326228267839e-05
"(2,1)-Isolated Two-layer MoM",isomom,gmpd,out of sample,no noise,3d-high-weak,3,high,weak,2,1,0.0028099,9.502253852788201e-05
"(2,1)-Isolated Two-layer MoM",isomom,gmpd,out of sample,no noise,3d-low-ind,3,low,ind,2,1,0.0067137,0.0002586157986533911
"(2,1)-Isolated Two-layer MoM",isomom,gmpd,out of sample,no noise,3d-low-strong,3,low,strong,2,1,0.0052588999999999995,0.00019302428276611648
"(2,1)-Isolated Two-layer MoM",isomom,gmpd,out of sample,no noise,3d-low-weak,3,low,weak,2,1,0.006510200000000001,0.0002488437098244433
"(2,1)-Isolated Two-layer MoM",isomom,gmpd,out of sample,with noise,2d-high-ind,2,high,ind,2,1,0.016991199999999998,0.0004765178407208406
"(2,1)-Isolated Two-layer MoM",isomom,gmpd,out of sample,with noise,2d-high-strong,2,high,strong,2,1,0.0112942,0.00025661424100557764
"(2,1)-Isolated Two-layer MoM",isomom,gmpd,out of sample,with noise,2d-high-weak,2,high,weak,2,1,0.0159589,0.0004278980691423578
"(2,1)-Isolated Two-layer MoM",isomom,gmpd,out of sample,with noise,2d-low-ind,2,low,ind,2,1,0.032760199999999996,0.0010121044981381694
"(2,1)-Isolated Two-layer MoM",isomom,gmpd,out of sample,with noise,2d-low-strong,2,low,strong,2,1,0.0270978,0.0007525519949149723
"(2,1)-Isolated Two-layer MoM",isomom,gmpd,out of sample,with noise,2d-low-weak,2,low,weak,2,1,0.031979600000000004,0.0009717067354906941
"(2,1)-Isolated Two-layer MoM",isomom,gmpd,out of sample,with noise,3d-high-ind,3,high,ind,2,1,0.0029251,0.00010224248262109682
"(2,1)-Isolated Two-layer MoM",isomom,gmpd,out of sample,with noise,3d-high-strong,3,high,strong,2,1,0.0016983,5.24366862092377e-05
"(2,1)-Isolated Two-layer MoM",isomom,gmpd,out of sample,with noise,3d-high-weak,3,high,weak,2,1,0.0026734000000000003,9.114557121174425e-05
"(2,1)-Isolated Two-layer MoM",isomom,gmpd,out of sample,with noise,3d-low-ind,3,low,ind,2,1,0.0064174,0.0002508797450266688
"(2,1)-Isolated Two-layer MoM",isomom,gmpd,out of sample,with noise,3d-low-strong,3,low,strong,2,1,0.0050347,0.00018649589049552054
"(2,1)-Isolated Two-layer MoM",isomom,gmpd,out of sample,with noise,3d-low-weak,3,low,weak,2,1,0.0062239,0.0002407853103006197
"(2,1)-Isolated Two-layer MoM",isomom,training_time,training,no noise,2d-high-ind,2,high,ind,2,1,272.3822,72.02239301856898
"(2,1)-Isolated Two-layer MoM",isomom,training_time,training,no noise,2d-high-strong,2,high,strong,2,1,300.39889999999997,68.60259077027585
"(2,1)-Isolated Two-layer MoM",isomom,training_time,training,no noise,2d-high-weak,2,high,weak,2,1,274.4067,87.92289496312647
"(2,1)-Isolated Two-layer MoM",isomom,training_time,training,no noise,2d-low-ind,2,low,ind,2,1,308.4493,73.84786760638455
"(2,1)-Isolated Two-layer MoM",isomom,training_time,training,no noise,2d-low-strong,2,low,strong,2,1,317.0384,74.6418655065844
"(2,1)-Isolated Two-layer MoM",isomom,training_time,training,no noise,2d-low-weak,2,low,weak,2,1,306.5847,63.44393795742391
"(2,1)-Isolated Two-layer MoM",isomom,training_time,training,no noise,3d-high-ind,3,high,ind,2,1,279.02119999999996,69.12561263220587
"(2,1)-Isolated Two-layer MoM",isomom,training_time,training,no noise,3d-high-strong,3,high,strong,2,1,278.9993,69.6862180808669
"(2,1)-Isolated Two-layer MoM",isomom,training_time,training,no noise,3d-high-weak,3,high,weak,2,1,332.38370000000003,101.9232583527549
"(2,1)-Isolated Two-layer MoM",isomom,training_time,training,no noise,3d-low-ind,3,low,ind,2,1,338.0882,71.63166357854819
"(2,1)-Isolated Two-layer MoM",isomom,training_time,training,no noise,3d-low-strong,3,low,strong,2,1,330.30830000000003,66.53517479468734
"(2,1)-Isolated Two-layer MoM",isomom,training_time,training,no noise,3d-low-weak,3,low,weak,2,1,327.95459999999997,69.78753926892767
"(2,1)-Isolated Two-layer MoM",isomom,training_time,training,with noise,2d-high-ind,2,high,ind,2,1,277.9607,74.0280152846191
"(2,1)-Isolated Two-layer MoM",isomom,training_time,training,with noise,2d-high-strong,2,high,strong,2,1,290.32849999999996,66.86482137964111
"(2,1)-Isolated Two-layer MoM",isomom,training_time,training,with noise,2d-high-weak,2,high,weak,2,1,264.83189999999996,68.20443124759625
"(2,1)-Isolated Two-layer MoM",isomom,training_time,training,with noise,2d-low-ind,2,low,ind,2,1,300.5817,70.56361119127573
"(2,1)-Isolated Two-layer MoM",isomom,training_time,training,with noise,2d-low-strong,2,low,strong,2,1,321.87330000000003,76.68889571094134
"(2,1)-Isolated Two-layer MoM",isomom,training_time,training,with noise,2d-low-weak,2,low,weak,2,1,299.6372,67.09203759949851
"(2,1)-Isolated Two-layer MoM",isomom,training_time,training,with noise,3d-high-ind,3,high,ind,2,1,291.5595,70.97181346004963
"(2,1)-Isolated Two-layer MoM",isomom,training_time,training,with noise,3d-high-strong,3,high,strong,2,1,273.0001,80.27656302244739
"(2,1)-Isolated Two-layer MoM",isomom,training_time,training,with noise,3d-high-weak,3,high,weak,2,1,327.7255,94.60809305479444
"(2,1)-Isolated Two-layer MoM",isomom,training_time,training,with noise,3d-low-ind,3,low,ind,2,1,315.62919999999997,75.15131438570445
"(2,1)-Isolated Two-layer MoM",isomom,training_time,training,with noise,3d-low-strong,3,low,strong,2,1,311.4143,65.9747426151964
"(2,1)-Isolated Two-layer MoM",isomom,training_time,training,with noise,3d-low-weak,3,low,weak,2,1,302.4532,72.45906803962991
"(2,1)-Two-layer MoM",mom,aic,in sample,no noise,2d-high-ind,2,high,ind,2,1,64720.0816626,211.80942238613795
"(2,1)-Two-layer MoM",mom,aic,in sample,no noise,2d-high-strong,2,high,strong,2,1,70182.6972468,202.7940440027979
"(2,1)-Two-layer MoM",mom,aic,in sample,no noise,2d-high-weak,2,high,weak,2,1,65648.0922956,211.24462802410778
"(2,1)-Two-layer MoM",mom,aic,in sample,no noise,2d-low-ind,2,low,ind,2,1,54211.6319758,241.2858606299317
"(2,1)-Two-layer MoM",mom,aic,in sample,no noise,2d-low-strong,2,low,strong,2,1,57289.522888700005,230.68086875332705
"(2,1)-Two-layer MoM",mom,aic,in sample,no noise,2d-low-weak,2,low,weak,2,1,54615.33502209999,239.89453655676354
"(2,1)-Two-layer MoM",mom,aic,in sample,no noise,3d-high-ind,3,high,ind,2,1,92616.5569802,267.6709751403383
"(2,1)-Two-layer MoM",mom,aic,in sample,no noise,3d-high-strong,3,high,strong,2,1,99044.3658273,254.6410745066259
"(2,1)-Two-layer MoM",mom,aic,in sample,no noise,3d-high-weak,3,high,weak,2,1,93603.0191702,274.5032271692584
"(2,1)-Two-layer MoM",mom,aic,in sample,no noise,3d-low-ind,3,low,ind,2,1,80125.5816951,305.76228178406313
"(2,1)-Two-layer MoM",mom,aic,in sample,no noise,3d-low-strong,3,low,strong,2,1,83563.2090593,404.00647304403617
"(2,1)-Two-layer MoM",mom,aic,in sample,no noise,3d-low-weak,3,low,weak,2,1,80618.2745952,310.24788716313253
"(2,1)-Two-layer MoM",mom,aic,in sample,with noise,2d-high-ind,2,high,ind,2,1,65176.5028904,223.83743619511017
"(2,1)-Two-layer MoM",mom,aic,in sample,with noise,2d-high-strong,2,high,strong,2,1,70687.0299952,207.57760125008878
"(2,1)-Two-layer MoM",mom,aic,in sample,with noise,2d-high-weak,2,high,weak,2,1,66112.2590205,220.16931189530658
"(2,1)-Two-layer MoM",mom,aic,in sample,with noise,2d-low-ind,2,low,ind,2,1,54655.0004289,253.34880549621766
"(2,1)-Two-layer MoM",mom,aic,in sample,with noise,2d-low-strong,2,low,strong,2,1,57727.567675700004,237.62034645126383
